relative_path,parent_directory,name,suffix,size_bytes,sha256,is_text,detected_encoding,printable_ratio,line_count,categories,uft_markers,object_reference_markers,parameter_markers,control_flow_markers,function_or_sub_markers,error
ProjRep/000/000/000/003/791,ProjRep/000/000/000/003,791,,4608,05111147c16c25ed6a56a8b13cf9eb4a7b29ff70c7230304fd8424deab13fa7c,False,,,,binary,,,,,,
ProjRep/000/000/000/003/793,ProjRep/000/000/000/003,793,,3072,ad337f4b120d8ad1225ebaf24b9c61d6499401a68eaeed623fd31d284a17b6ca,False,,,,binary,,,,,,
ProjRep/000/000/000/003/794,ProjRep/000/000/000/003,794,,69120,4639f37007c8068fb6d339850994f2ce1bf65cc484f3980326fa8ea9f7aeb6d1,False,,,,binary,,,,,,
ProjRep/000/000/000/003/795,ProjRep/000/000/000/003,795,,15360,8fb2430d5787168a3fd207e79ae24b44b31845e98c9a54be326c8b0c9a045813,False,,,,binary,,,,,,
ProjRep/000/000/000/003/797,ProjRep/000/000/000/003,797,,26670,b67fced2668a2787cba96535cd51a0d8ebe72987d7a360e60d86f37007f0da5e,True,utf-16,1.0000,264,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/798,ProjRep/000/000/000/003,798,,26872,d48f5273b236c377e09ca6fc9fe11ecf610602c3af3458dbc078f96d3f4fbde2,True,utf-16,1.0000,270,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/799,ProjRep/000/000/000/003,799,,27142,e8c0b4d9b04631ddbadd4c4e6df40e0e7fcecabd1f8ccd66f027d16474b164c2,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/800,ProjRep/000/000/000/003,800,,27160,75e9fd2129aff9b25ceaec9993b9f065131062af6843407f264b96866013508a,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/801,ProjRep/000/000/000/003,801,,27162,7743a75b2b3af054d703b71e041d6e6913e8d86a8d560beff818c58b55016bd4,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/803,ProjRep/000/000/000/003,803,,27166,b81e5f20543162f49593ffb761b8249f5707e7ad9fba47552e81cca46f53aaef,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/804,ProjRep/000/000/000/003,804,,27166,e695c7138137c1c46cb8c8308d581ddc123f500655c9ce0fadcf3975fa09b9c9,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/807,ProjRep/000/000/000/003,807,,6144,5fca9304d02679fb3fd526cb9aa5c16d236e227c79c70419bf892fd2f404adbc,False,,,,binary,,,,,,
ProjRep/000/000/000/003/808,ProjRep/000/000/000/003,808,,602,b24f8c314b93fce4c25a25f3fd1bdce5997f8595ef5d79c005d1410ab1aa2190,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/003/811,ProjRep/000/000/000/003,811,,20212,956ce3014999a7bfa27b315debb0f54e9c7e6f10196b651ef9f6f1a58f951038,True,utf-8-sig,1.0000,472,text; uft_script_candidate; contains_control_flow; contains_function_or_sub; xml_candidate,Window(,,,For ,Function ,
ProjRep/000/000/000/003/824,ProjRep/000/000/000/003,824,,27134,39834c62a77957c0f534f61b93d82eb1b7cb0df7aa1aaf5095743de6b2251994,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/828,ProjRep/000/000/000/003,828,,10752,16d9461d6c2605127f4283b71e0662e50a5c3b120f050e1da10f1e4ca9312deb,False,,,,binary,,,,,,
ProjRep/000/000/000/003/829,ProjRep/000/000/000/003,829,,606,13814ba9b998771b0b084ef6f18362976459c0671fec5ef4b94995133a5d1790,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/003/832,ProjRep/000/000/000/003,832,,26601,304a5063ecdacb33cddc8c2c11fc0ed23a577ace2d4f0019a6c99315b750d5a6,True,utf-8-sig,1.0000,633,text; xml_candidate,,,,,,
ProjRep/000/000/000/003/847,ProjRep/000/000/000/003,847,,27174,c29edf908762adc07ad89289556ab47fe92c1d46f767c307290a95aaea445729,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/850,ProjRep/000/000/000/003,850,,6144,c859b27fc912f1f74bc5eeefaa04457f83eef66b9c3144925841c7627379ccec,False,,,,binary,,,,,,
ProjRep/000/000/000/003/851,ProjRep/000/000/000/003,851,,606,ef6c8c8e044571472cd183443ada84ab102b7b1b541f2339586de81311d62876,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/003/854,ProjRep/000/000/000/003,854,,22100,38425c7ee00ff8dad101af458ebacf545e8dc30d7e58251a9ee46a45f621dde0,True,utf-8-sig,1.0000,522,text; xml_candidate,,,,,,
ProjRep/000/000/000/003/873,ProjRep/000/000/000/003,873,,6144,d52b44eaf7b0a25a7b7087788ca86c6001fda7c53c06616cd809b728cdd92f49,False,,,,binary,,,,,,
ProjRep/000/000/000/003/877,ProjRep/000/000/000/003,877,,22100,7e0a8a56e85a4750bc8f73791062292b1e9b7d50ea67e7a1734adde79c15cf13,True,utf-8-sig,1.0000,522,text; xml_candidate,,,,,,
ProjRep/000/000/000/003/894,ProjRep/000/000/000/003,894,,27176,35b8b0f16d43f76d49863edaafc37148e6cf30029e0efdf80e58af1a695eb3ab,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/895,ProjRep/000/000/000/003,895,,27178,8c9183340a50b84d346806d206c4ec5340692413b7db8ed60b5276b1bfb628af,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/896,ProjRep/000/000/000/003,896,,27174,4f5c4470a04048b94a1f339864f74c8da675a98866d12864ef74af7481a4cafd,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/897,ProjRep/000/000/000/003,897,,27170,6ad63da04e77394bd151576fab8e41afa8af5c7f8acdbf698f166b329b07f2c0,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/898,ProjRep/000/000/000/003,898,,27174,81b1b71b967dfb8d082782c5cc35948c42700b296f9c921c978533edf96f0d10,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/899,ProjRep/000/000/000/003,899,,27134,7cde1eed03f056b3eec2dba94923388ecc8d0bdc28bfcf37fc0f12c31506117f,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/900,ProjRep/000/000/000/003,900,,27124,c4b2e5c4d1e565f344cc85dbfaba7a03d70b23c8c3e8ef50d4d8d8beae7e964d,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/901,ProjRep/000/000/000/003,901,,27136,83f20120342cca94b5b3cb182bdbab5354f15f9ae2464d17087285a2d5c2df35,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/902,ProjRep/000/000/000/003,902,,27144,d09d247662cef44743e0422efd6e86121d9229af120851f55eeaa6f94f4fe7b1,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/905,ProjRep/000/000/000/003,905,,10752,5d2b3b6ddc2c9e69842d6b18648aa5123065939a7303d7c1e46cb2bb1a4da6e8,False,,,,binary,,,,,,
ProjRep/000/000/000/003/906,ProjRep/000/000/000/003,906,,606,692327513f4005d412857877ba34ff68c333ed6b5dbac43dead2457a11bf2147,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/003/909,ProjRep/000/000/000/003,909,,26964,d172a6bdecf2a19af460c77e966614104365f4ff3d652953d582be240bdc79be,True,utf-8-sig,1.0000,642,text; xml_candidate,,,,,,
ProjRep/000/000/000/003/926,ProjRep/000/000/000/003,926,,5632,1151e3605844f39cf204d47473161de4173a6fcb7b8e0a5fbace17156724f5f4,False,,,,binary,,,,,,
ProjRep/000/000/000/003/927,ProjRep/000/000/000/003,927,,602,b6858fe133f9376ebda86882671e860f170b0f8d74bce926aa4e6978dd354dc7,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/003/930,ProjRep/000/000/000/003,930,,17145,2506ad8895bd85152bd3977149e5826168986c5f961f732d73260bb839f83859,True,utf-8-sig,1.0000,412,text; xml_candidate,,,,,,
ProjRep/000/000/000/003/947,ProjRep/000/000/000/003,947,,6144,edb7a938ade1801274283d08990ce8d2f62945aad575a21fa8a1031f0f43b126,False,,,,binary,,,,,,
ProjRep/000/000/000/003/948,ProjRep/000/000/000/003,948,,602,17b2f10423768f5ba8b52d8aa55e002cb4c8a2f83ea42bdc373187d40790902a,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/003/951,ProjRep/000/000/000/003,951,,17695,bbd0b90af6ece778f577a5c8dc82ce364565a0a480eb0b382f26a7ea5de3ac67,True,utf-8-sig,1.0000,427,text; xml_candidate,,,,,,
ProjRep/000/000/000/003/965,ProjRep/000/000/000/003,965,,10752,539344edc80848af0ebd04ac1e49d98e55dd3f30c89243a75dab365efd44fbb8,False,,,,binary,,,,,,
ProjRep/000/000/000/003/966,ProjRep/000/000/000/003,966,,606,8462f193323f80bafe049cf271ec04029722ea5f4d62c468ac1cef46002c9b5d,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/003/969,ProjRep/000/000/000/003,969,,28262,719fd83cce5a08de4694dca783e94583834e9793289e94f187ca916cc9b8f3fc,True,utf-8-sig,1.0000,654,text; uft_script_candidate; contains_control_flow; contains_function_or_sub; xml_candidate,Window(,,,For ,Function ,
ProjRep/000/000/000/003/985,ProjRep/000/000/000/003,985,,27130,95c1731eaa5c5855d3580d4cdb737e0a1f927b72ccd038d291d309aa0c60e2f9,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/003/988,ProjRep/000/000/000/003,988,,10752,334e0b5515ff24445c0704f53099886ecf07d4cbd4604ef1be1dfbf140d0a04d,False,,,,binary,,,,,,
ProjRep/000/000/000/003/992,ProjRep/000/000/000/003,992,,28034,42ce0f66fe09259a844ce5581e89338a95cbf97c68d96dd4867c3fcaa02226e5,True,utf-8-sig,1.0000,641,text; uft_script_candidate; contains_control_flow; contains_function_or_sub; xml_candidate,Window(,,,For ,Function ,
ProjRep/000/000/000/004/010,ProjRep/000/000/000/004,010,,27150,c9e65229d374d84b2cb654563d157eefc9b9329d0d6ba3a1040a0dd319efcb07,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/011,ProjRep/000/000/000/004,011,,27124,ae2718605e3f458384756f0ed43f9591164235d2579223b7fcb221d2a9e34277,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/012,ProjRep/000/000/000/004,012,,27124,1dbf71de41ce821753cc8301e7f1a8f5c2527961f2148d39ba5460eea75ae139,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/015,ProjRep/000/000/000/004,015,,10752,d1b5be05454faf744f04ae26e8bf542697557a796008a04cba1127e112d2c002,False,,,,binary,,,,,,
ProjRep/000/000/000/004/016,ProjRep/000/000/000/004,016,,606,52e1ac78cc1409bb15c67d1fffe72de1164bea7782ec95d632444689dbd0f0e5,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/019,ProjRep/000/000/000/004,019,,28104,9956e6723d9d2936afd66d49d437f66ebeb7f4082bd907a2bcdd73f64e57dc16,True,utf-8-sig,1.0000,663,text; uft_script_candidate; xml_candidate,Window(,,,,,
ProjRep/000/000/000/004/037,ProjRep/000/000/000/004,037,,10752,4ad59e2e171801c85577a561e86f65306cf17556b5461b8cc883128c0a869d14,False,,,,binary,,,,,,
ProjRep/000/000/000/004/038,ProjRep/000/000/000/004,038,,606,a27e91864b94edac022bd653acdf4a13b699017100aedc5b06807a3344e26fe2,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/041,ProjRep/000/000/000/004,041,,26708,97608172b9bac191b14325de92d9f758ddf7ec1c42453bb2342cbddd5792d139,True,utf-8-sig,1.0000,636,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/058,ProjRep/000/000/000/004,058,,10752,d37eb3deef6130b276e6ff8fb56faa3867e7cf51492cfb4b404e032516b3fa9f,False,,,,binary,,,,,,
ProjRep/000/000/000/004/062,ProjRep/000/000/000/004,062,,26974,9990bde74ae7dcb72d27777358b9c427e13ad27f4be45aa51b4f3ca3c39aff5f,True,utf-8-sig,1.0000,642,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/079,ProjRep/000/000/000/004,079,,10752,d61fd51920ce6b1ff302283386121f8103056fa6bd0ef588b9e7c990f2fbe40a,False,,,,binary,,,,,,
ProjRep/000/000/000/004/083,ProjRep/000/000/000/004,083,,26974,c69d99e2c3d272ff135361c9fe3377078ba4746ea27d23890510179bb9d260d7,True,utf-8-sig,1.0000,642,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/100,ProjRep/000/000/000/004,100,,6144,70f41fe3a6aa364f8317f7e7c94196c6906de92508b34913c629587aed8058e1,False,,,,binary,,,,,,
ProjRep/000/000/000/004/104,ProjRep/000/000/000/004,104,,17702,8864aed39eb38d0414adebb8d18a2be4adc08fecfb0515d9dc8644455e1c383b,True,utf-8-sig,1.0000,427,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/118,ProjRep/000/000/000/004,118,,10752,625827caabd80ea42e47a2e4598e38664299152ce8c1753ad33af02f6bdf1018,False,,,,binary,,,,,,
ProjRep/000/000/000/004/122,ProjRep/000/000/000/004,122,,26708,6c660c073097499c291e9b8ef676d517f236c7587b7f6aa7d6497d594bfb51df,True,utf-8-sig,1.0000,636,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/137,ProjRep/000/000/000/004,137,,27110,8e14042adcb5dcc13795a5aaa02baadf36cdb3b1d4f8dec736f20ba7345a3b91,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/141,ProjRep/000/000/000/004,141,,10752,b0180841941d04311e1db88d120548391dd701cd787f44b3500346a1d65ca518,False,,,,binary,,,,,,
ProjRep/000/000/000/004/142,ProjRep/000/000/000/004,142,,606,c5cfde5d33ab9b5e1f159dff46b948bfa09b6a8cee943fdb253be5aec7a5be1e,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/145,ProjRep/000/000/000/004,145,,24633,77958c856584fbce32e07183e98d655f3886181298d538b5eb29c109b54226d0,True,utf-8-sig,1.0000,579,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/165,ProjRep/000/000/000/004,165,,10752,224771e46df3b1e22e4132330b60463ba3ec12feb16e89b6a3c7f705f4b7f7ba,False,,,,binary,,,,,,
ProjRep/000/000/000/004/169,ProjRep/000/000/000/004,169,,27768,25684c3a53b293d1474c9a2feb90b08c74fb9bc1d159f1774f55bf871a7d7840,True,utf-8-sig,1.0000,656,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/186,ProjRep/000/000/000/004,186,,6144,3eafad64013f999388805d5875f504c1339d950d4ebd8cd656371c43c1433be6,False,,,,binary,,,,,,
ProjRep/000/000/000/004/190,ProjRep/000/000/000/004,190,,17655,dddd3bae645ead007c58d10fe58ac9aeee55a46ba3c97b6a9efa01ee74d42fe9,True,utf-8-sig,1.0000,427,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/204,ProjRep/000/000/000/004,204,,10752,9162e549126c5df003840514106771509a12bb5a26bac0b8ae6130cd92b3b3d8,False,,,,binary,,,,,,
ProjRep/000/000/000/004/208,ProjRep/000/000/000/004,208,,28181,a163cbbb341421e7f9ff740f1bedf51c1e29ef647fdbef7a4b373fe939ee5d26,True,utf-8-sig,1.0000,654,text; uft_script_candidate; contains_control_flow; contains_function_or_sub; xml_candidate,Window(,,,For ,Function ,
ProjRep/000/000/000/004/226,ProjRep/000/000/000/004,226,,10752,a6aea6ac6c05db2f6e7861ba7e06d68ed3c6484ea03029b6d09b460b2548be39,False,,,,binary,,,,,,
ProjRep/000/000/000/004/230,ProjRep/000/000/000/004,230,,26606,79774933c5eaf1045ba45c840a415e8098173273c5ca29cc0f0d7a2d979682bf,True,utf-8-sig,1.0000,636,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/247,ProjRep/000/000/000/004,247,,10752,0564cb6e390218733943f0fda41fd9fbc3ba053bf6f6bb849cfe5f7da057f6d8,False,,,,binary,,,,,,
ProjRep/000/000/000/004/251,ProjRep/000/000/000/004,251,,27758,8337da27c7b92c8b5ba58bb7f7ac283831e5696078521073dcbbcf06bfb25d88,True,utf-8-sig,1.0000,656,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/268,ProjRep/000/000/000/004,268,,6144,15c5ab6dc5c5b6890ade8b7d7c01f81c25b904c547cb795e7cc66ba28696def0,False,,,,binary,,,,,,
ProjRep/000/000/000/004/272,ProjRep/000/000/000/004,272,,17641,0080d231fefb792187e11d3baa313894290f8c725fa7757baa80ccb5a6e80d8a,True,utf-8-sig,1.0000,427,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/286,ProjRep/000/000/000/004,286,,10752,34b9975fa0e56d4a58f5c7204f3c2cd6defece92d298627083c17c38356c9463,False,,,,binary,,,,,,
ProjRep/000/000/000/004/290,ProjRep/000/000/000/004,290,,27999,e6353fae02df18d05a0e63f6784a32823a945a3d1775c0b503c3e0cb89a42753,True,utf-8-sig,1.0000,663,text; uft_script_candidate; xml_candidate,Window(,,,,,
ProjRep/000/000/000/004/308,ProjRep/000/000/000/004,308,,10752,41a85c44f89df106263c0aed6f0dc0ee5a8e0c71d9dc13a2be3a31af1f07d8f8,False,,,,binary,,,,,,
ProjRep/000/000/000/004/312,ProjRep/000/000/000/004,312,,26606,66a45d92c2a1297ed0737fdc543150e132701b0360c8c18d5e2b5114fb7c10e1,True,utf-8-sig,1.0000,636,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/327,ProjRep/000/000/000/004,327,,27100,3d948e4ebf2052c7f17baf31141b247e81ad0a112db43ecdee7af5fa69ea4e53,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/328,ProjRep/000/000/000/004,328,,27092,8aaae68f475673941e271230079487e2dbcb1db7a7cdd91736bfe3c15443c5ac,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/329,ProjRep/000/000/000/004,329,,27236,1d2e863f75e51a023a43171186c4d3e01c8656fd9449a9f25cd5fa7059e0ce55,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/330,ProjRep/000/000/000/004,330,,27198,afc3dc50d18fe8875da2db0a6216d02c490658153e3cff053d63a3b5221fa967,True,utf-16,1.0000,278,text; uft_script_candidate; contains_control_flow; contains_function_or_sub,Option Explicit; Reporter.ReportEvent; Window(; Dialog(,,,If ; Then; Else; End If; For ; Do ; Select Case; End Select,Function ; End Function,
ProjRep/000/000/000/004/333,ProjRep/000/000/000/004,333,,10752,3625073c860eec76aa0f88f5daf07a63ff5290c947d43c599fee27dd5442d7bf,False,,,,binary,,,,,,
ProjRep/000/000/000/004/334,ProjRep/000/000/000/004,334,,606,adfe4d3e085d8003dcbeea38b889c9f46cebf0b530f9ffe456251a86a0391ca4,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/337,ProjRep/000/000/000/004,337,,26958,d1d67f985b83d5d3cddf5e1ca827da9337f5470ae1c4accb6be2f9563070587a,True,utf-8-sig,1.0000,645,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/352,ProjRep/000/000/000/004,352,,4608,a5aa284280ceb834d3a09e3e5b85c62597b3615e8a4768704390ccd2d4755f96,False,,,,binary,,,,,,
ProjRep/000/000/000/004/354,ProjRep/000/000/000/004,354,,2560,5129ad2295332e0ad0d1eb4304b37442a04fc787e9474a6f500a61b8fdaafcda,False,,,,binary,,,,,,
ProjRep/000/000/000/004/355,ProjRep/000/000/000/004,355,,61952,d6c592b0574e91911c3568db0f197bd676c9cb3c021137695eb1963a5a6c1832,False,,,,binary,,,,,,
ProjRep/000/000/000/004/356,ProjRep/000/000/000/004,356,,278528,d2f47631588a6ceceb0f345010c93bb1cb4eaa83c3221914d081150ed8054c5d,False,,,,binary,,,,,,
ProjRep/000/000/000/004/357,ProjRep/000/000/000/004,357,,10752,d90d2394523fa5cd34e3857247bef6b07ec95e907bb3a079b7e2aa0029be67cb,False,,,,binary,,,,,,
ProjRep/000/000/000/004/358,ProjRep/000/000/000/004,358,,602,e626e052a8efd6a77ffb037f34be1530577d79655a3fb7e023686708dba520bf,True,utf-8-sig,1.0000,7,text; uft_script_candidate,Window(; Dialog(,,,,,
ProjRep/000/000/000/004/361,ProjRep/000/000/000/004,361,,10752,0a038f845e7425ebc6084ddd1cf76b8c2f44bb3cb1b6365eca983a8b496b0041,False,,,,binary,,,,,,
ProjRep/000/000/000/004/362,ProjRep/000/000/000/004,362,,628,5653ae51da0df5ef7e0cb66e1946ebb6ed6bf43f849b24dfeb3e7f9d60fdc760,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/365,ProjRep/000/000/000/004,365,,38736,c06a71ecf8659b99ce08d72354785d2d4ffbc956ea9f83cfdc7b2844b70fd916,True,utf-8-sig,1.0000,911,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/383,ProjRep/000/000/000/004,383,,5632,30070156e1266b24de7deb37034d78ec3e801a77ca880841247de1743770472d,False,,,,binary,,,,,,
ProjRep/000/000/000/004/384,ProjRep/000/000/000/004,384,,616,5fc50d51602abb2b9422a3e6649b93a6f35fab9555b600f7df536f6b2c0aef9d,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/387,ProjRep/000/000/000/004,387,,18369,89dd1bbf847974fc5cdb1145f5ba47005c40baeec12136e4a8f566469bbe0b7f,True,utf-8-sig,1.0000,389,text; uft_script_candidate; xml_candidate,Window(,,,,,
ProjRep/000/000/000/004/397,ProjRep/000/000/000/004,397,,5632,afeb37a81794749343d13ff009eb629f8d34df9aada844acd2e8acc1a86cbba1,False,,,,binary,,,,,,
ProjRep/000/000/000/004/398,ProjRep/000/000/000/004,398,,616,9b3d2b2eb8f510ed1799b53740c11d098dd18e62a79715e5f73899028b8ed7fc,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/401,ProjRep/000/000/000/004,401,,21714,56b64e537a543a09a61b052ae5c8b29ae42efed2e79f2824f8c090dcfabe2fac,True,utf-8-sig,1.0000,497,text; uft_script_candidate; contains_control_flow; contains_function_or_sub; xml_candidate,Window(,,,For ,Function ,
ProjRep/000/000/000/004/417,ProjRep/000/000/000/004,417,,5632,6b1ac528b6e3ef8b4694b453efb9b7217966f92673300856539f0d292f00272c,False,,,,binary,,,,,,
ProjRep/000/000/000/004/418,ProjRep/000/000/000/004,418,,616,fa3ef2ca779afbcc330f021753f2b146aa25074c29cff5258f3ac606e539f3fc,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/004/421,ProjRep/000/000/000/004,421,,19495,0beefa81ac282a168b6daff6bb0d9d0ef0a714570ee656ab3914a2d0e5d121b2,True,utf-8-sig,1.0000,470,text; xml_candidate,,,,,,
ProjRep/000/000/000/004/436,ProjRep/000/000/000/004,436,,10752,b1a9c7f6fb03528a3436c3c181146ac3022b0993f1e9f272778928cfd967aba5,False,,,,binary,,,,,,
ProjRep/000/000/000/004/437,ProjRep/000/000/000/004,437,,600,4606aeed97287380ca84abd7f26822917d0ddb3e6af7b8589ab53243b83787ae,True,utf-16,1.0000,12,text,,,,,,
